image,scenario,cve,package,version,base,cvss_source,x_exp,x_priv,x_mnt,x_run,S,C,R,severity,rank_R,rank_B
redis:7-alpine,D,CVE-2022-41725,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,42,42
redis:7-alpine,D,CVE-2023-24534,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,43,43
redis:7-alpine,D,CVE-2023-24536,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,44,44
redis:7-alpine,D,CVE-2023-24537,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,45,45
redis:7-alpine,D,CVE-2023-39325,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,46,46
redis:7-alpine,D,CVE-2023-45283,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,47,47
redis:7-alpine,D,CVE-2023-45287,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,48,48
redis:7-alpine,D,CVE-2023-45288,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,49,49
redis:7-alpine,D,CVE-2024-34156,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,50,50
redis:7-alpine,D,CVE-2025-58183,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,51,51
redis:7-alpine,D,CVE-2025-61726,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,52,52
redis:7-alpine,D,CVE-2025-61728,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,53,53
redis:7-alpine,D,CVE-2025-61729,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,54,54
redis:7-alpine,D,CVE-2026-25679,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,55,55
redis:7-alpine,D,CVE-2026-32280,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,56,56
redis:7-alpine,D,CVE-2026-32281,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,57,57
redis:7-alpine,D,CVE-2026-32283,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,58,58
redis:7-alpine,D,CVE-2026-33811,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,59,59
redis:7-alpine,D,CVE-2026-33814,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,60,60
redis:7-alpine,D,CVE-2026-39820,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,61,61
redis:7-alpine,D,CVE-2026-39836,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,62,62
redis:7-alpine,D,CVE-2026-42499,stdlib,v1.18.2,7.5,bitnami,0.25,0.5,0.25,0.5,0.3625,0.8625,6.4688,Medium,63,63
redis:7-alpine,D,CVE-2025-69419,libcrypto3,3.3.5-r0,7.4,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.3825,Medium,64,64
redis:7-alpine,D,CVE-2025-69419,libssl3,3.3.5-r0,7.4,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.3825,Medium,65,65
redis:7-alpine,D,CVE-2023-24539,stdlib,v1.18.2,7.3,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.2963,Medium,66,66
redis:7-alpine,D,CVE-2023-29400,stdlib,v1.18.2,7.3,nvd,0.25,0.5,0.25,0.5,0.3625,0.8625,6.2963,Medium,67,67
redis:7-alpine,D,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,0.25,0.5,0.25,0.5,0.3625,0.8625,6.0375,Medium,68,68
redis:7-alpine,E,CVE-2025-68121,stdlib,v1.18.2,10.0,nvd,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,8,1
redis:7-alpine,E,CVE-2025-15467,libcrypto3,3.3.5-r0,9.8,redhat,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,1,2
redis:7-alpine,E,CVE-2026-31789,libcrypto3,3.3.5-r0,9.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,2,3
redis:7-alpine,E,CVE-2025-15467,libssl3,3.3.5-r0,9.8,redhat,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,3,4
redis:7-alpine,E,CVE-2026-31789,libssl3,3.3.5-r0,9.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,4,5
redis:7-alpine,E,CVE-2023-24538,stdlib,v1.18.2,9.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,5,6
redis:7-alpine,E,CVE-2023-24540,stdlib,v1.18.2,9.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,6,7
redis:7-alpine,E,CVE-2024-24790,stdlib,v1.18.2,9.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,10.0,Critical,7,8
redis:7-alpine,E,CVE-2026-28387,libcrypto3,3.3.5-r0,8.1,nvd,1.0,0.0,0.0,0.5,0.525,1.025,8.3025,High,9,9
redis:7-alpine,E,CVE-2026-28387,libssl3,3.3.5-r0,8.1,nvd,1.0,0.0,0.0,0.5,0.525,1.025,8.3025,High,10,10
redis:7-alpine,E,CVE-2026-40200,musl,1.2.5-r9,7.8,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.995,High,11,11
redis:7-alpine,E,CVE-2026-40200,musl-utils,1.2.5-r9,7.8,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.995,High,12,12
redis:7-alpine,E,CVE-2026-22184,zlib,1.3.1-r2,7.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.995,High,13,13
redis:7-alpine,E,CVE-2022-30580,stdlib,v1.18.2,7.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.995,High,14,14
redis:7-alpine,E,CVE-2023-29403,stdlib,v1.18.2,7.8,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.995,High,15,15
redis:7-alpine,E,CVE-2025-69421,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,16,16
redis:7-alpine,E,CVE-2026-28388,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,17,17
redis:7-alpine,E,CVE-2026-28389,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,18,18
redis:7-alpine,E,CVE-2026-28390,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,19,19
redis:7-alpine,E,CVE-2025-69421,libssl3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,20,20
redis:7-alpine,E,CVE-2026-28388,libssl3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,21,21
redis:7-alpine,E,CVE-2026-28389,libssl3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,22,22
redis:7-alpine,E,CVE-2026-28390,libssl3,3.3.5-r0,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,23,23
redis:7-alpine,E,CVE-2022-27664,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,24,24
redis:7-alpine,E,CVE-2022-28131,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,25,25
redis:7-alpine,E,CVE-2022-2879,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,26,26
redis:7-alpine,E,CVE-2022-2880,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,27,27
redis:7-alpine,E,CVE-2022-29804,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,28,28
redis:7-alpine,E,CVE-2022-30630,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,29,29
redis:7-alpine,E,CVE-2022-30631,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,30,30
redis:7-alpine,E,CVE-2022-30632,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,31,31
redis:7-alpine,E,CVE-2022-30633,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,32,32
redis:7-alpine,E,CVE-2022-30634,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,33,33
redis:7-alpine,E,CVE-2022-30635,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,34,34
redis:7-alpine,E,CVE-2022-32189,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,35,35
redis:7-alpine,E,CVE-2022-41715,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,36,36
redis:7-alpine,E,CVE-2022-41716,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,37,37
redis:7-alpine,E,CVE-2022-41720,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,38,38
redis:7-alpine,E,CVE-2022-41722,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,39,39
redis:7-alpine,E,CVE-2022-41723,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,40,40
redis:7-alpine,E,CVE-2022-41724,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,41,41
redis:7-alpine,E,CVE-2022-41725,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,42,42
redis:7-alpine,E,CVE-2023-24534,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,43,43
redis:7-alpine,E,CVE-2023-24536,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,44,44
redis:7-alpine,E,CVE-2023-24537,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,45,45
redis:7-alpine,E,CVE-2023-39325,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,46,46
redis:7-alpine,E,CVE-2023-45283,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,47,47
redis:7-alpine,E,CVE-2023-45287,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,48,48
redis:7-alpine,E,CVE-2023-45288,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,49,49
redis:7-alpine,E,CVE-2024-34156,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,50,50
redis:7-alpine,E,CVE-2025-58183,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,51,51
redis:7-alpine,E,CVE-2025-61726,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,52,52
redis:7-alpine,E,CVE-2025-61728,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,53,53
redis:7-alpine,E,CVE-2025-61729,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,54,54
redis:7-alpine,E,CVE-2026-25679,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,55,55
redis:7-alpine,E,CVE-2026-32280,stdlib,v1.18.2,7.5,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,56,56
redis:7-alpine,E,CVE-2026-32281,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,57,57
redis:7-alpine,E,CVE-2026-32283,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,58,58
redis:7-alpine,E,CVE-2026-33811,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,59,59
redis:7-alpine,E,CVE-2026-33814,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,60,60
redis:7-alpine,E,CVE-2026-39820,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,61,61
redis:7-alpine,E,CVE-2026-39836,stdlib,v1.18.2,7.5,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,62,62
redis:7-alpine,E,CVE-2026-42499,stdlib,v1.18.2,7.5,bitnami,1.0,0.0,0.0,0.5,0.525,1.025,7.6875,High,63,63
redis:7-alpine,E,CVE-2025-69419,libcrypto3,3.3.5-r0,7.4,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.585,High,64,64
redis:7-alpine,E,CVE-2025-69419,libssl3,3.3.5-r0,7.4,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.585,High,65,65
redis:7-alpine,E,CVE-2023-24539,stdlib,v1.18.2,7.3,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.4825,High,66,66
redis:7-alpine,E,CVE-2023-29400,stdlib,v1.18.2,7.3,nvd,1.0,0.0,0.0,0.5,0.525,1.025,7.4825,High,67,67
redis:7-alpine,E,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,1.0,0.0,0.0,0.5,0.525,1.025,7.175,High,68,68
redis:7-alpine,F,CVE-2025-68121,stdlib,v1.18.2,10.0,nvd,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,8,1
redis:7-alpine,F,CVE-2025-15467,libcrypto3,3.3.5-r0,9.8,redhat,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,1,2
redis:7-alpine,F,CVE-2026-31789,libcrypto3,3.3.5-r0,9.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,2,3
redis:7-alpine,F,CVE-2025-15467,libssl3,3.3.5-r0,9.8,redhat,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,3,4
redis:7-alpine,F,CVE-2026-31789,libssl3,3.3.5-r0,9.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,4,5
redis:7-alpine,F,CVE-2023-24538,stdlib,v1.18.2,9.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,5,6
redis:7-alpine,F,CVE-2023-24540,stdlib,v1.18.2,9.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,6,7
redis:7-alpine,F,CVE-2024-24790,stdlib,v1.18.2,9.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,10.0,Critical,7,8
redis:7-alpine,F,CVE-2026-28387,libcrypto3,3.3.5-r0,8.1,nvd,1.0,0.5,0.0,0.5,0.625,1.125,9.1125,Critical,9,9
redis:7-alpine,F,CVE-2026-28387,libssl3,3.3.5-r0,8.1,nvd,1.0,0.5,0.0,0.5,0.625,1.125,9.1125,Critical,10,10
redis:7-alpine,F,CVE-2026-40200,musl,1.2.5-r9,7.8,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.775,High,11,11
redis:7-alpine,F,CVE-2026-40200,musl-utils,1.2.5-r9,7.8,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.775,High,12,12
redis:7-alpine,F,CVE-2026-22184,zlib,1.3.1-r2,7.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.775,High,13,13
redis:7-alpine,F,CVE-2022-30580,stdlib,v1.18.2,7.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.775,High,14,14
redis:7-alpine,F,CVE-2023-29403,stdlib,v1.18.2,7.8,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.775,High,15,15
redis:7-alpine,F,CVE-2025-69421,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,16,16
redis:7-alpine,F,CVE-2026-28388,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,17,17
redis:7-alpine,F,CVE-2026-28389,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,18,18
redis:7-alpine,F,CVE-2026-28390,libcrypto3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,19,19
redis:7-alpine,F,CVE-2025-69421,libssl3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,20,20
redis:7-alpine,F,CVE-2026-28388,libssl3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,21,21
redis:7-alpine,F,CVE-2026-28389,libssl3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,22,22
redis:7-alpine,F,CVE-2026-28390,libssl3,3.3.5-r0,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,23,23
redis:7-alpine,F,CVE-2022-27664,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,24,24
redis:7-alpine,F,CVE-2022-28131,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,25,25
redis:7-alpine,F,CVE-2022-2879,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,26,26
redis:7-alpine,F,CVE-2022-2880,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,27,27
redis:7-alpine,F,CVE-2022-29804,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,28,28
redis:7-alpine,F,CVE-2022-30630,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,29,29
redis:7-alpine,F,CVE-2022-30631,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,30,30
redis:7-alpine,F,CVE-2022-30632,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,31,31
redis:7-alpine,F,CVE-2022-30633,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,32,32
redis:7-alpine,F,CVE-2022-30634,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,33,33
redis:7-alpine,F,CVE-2022-30635,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,34,34
redis:7-alpine,F,CVE-2022-32189,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,35,35
redis:7-alpine,F,CVE-2022-41715,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,36,36
redis:7-alpine,F,CVE-2022-41716,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,37,37
redis:7-alpine,F,CVE-2022-41720,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,38,38
redis:7-alpine,F,CVE-2022-41722,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,39,39
redis:7-alpine,F,CVE-2022-41723,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,40,40
redis:7-alpine,F,CVE-2022-41724,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,41,41
redis:7-alpine,F,CVE-2022-41725,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,42,42
redis:7-alpine,F,CVE-2023-24534,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,43,43
redis:7-alpine,F,CVE-2023-24536,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,44,44
redis:7-alpine,F,CVE-2023-24537,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,45,45
redis:7-alpine,F,CVE-2023-39325,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,46,46
redis:7-alpine,F,CVE-2023-45283,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,47,47
redis:7-alpine,F,CVE-2023-45287,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,48,48
redis:7-alpine,F,CVE-2023-45288,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,49,49
redis:7-alpine,F,CVE-2024-34156,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,50,50
redis:7-alpine,F,CVE-2025-58183,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,51,51
redis:7-alpine,F,CVE-2025-61726,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,52,52
redis:7-alpine,F,CVE-2025-61728,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,53,53
redis:7-alpine,F,CVE-2025-61729,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,54,54
redis:7-alpine,F,CVE-2026-25679,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,55,55
redis:7-alpine,F,CVE-2026-32280,stdlib,v1.18.2,7.5,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,56,56
redis:7-alpine,F,CVE-2026-32281,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,57,57
redis:7-alpine,F,CVE-2026-32283,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,58,58
redis:7-alpine,F,CVE-2026-33811,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,59,59
redis:7-alpine,F,CVE-2026-33814,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,60,60
redis:7-alpine,F,CVE-2026-39820,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,61,61
redis:7-alpine,F,CVE-2026-39836,stdlib,v1.18.2,7.5,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,62,62
redis:7-alpine,F,CVE-2026-42499,stdlib,v1.18.2,7.5,bitnami,1.0,0.5,0.0,0.5,0.625,1.125,8.4375,High,63,63
redis:7-alpine,F,CVE-2025-69419,libcrypto3,3.3.5-r0,7.4,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.325,High,64,64
redis:7-alpine,F,CVE-2025-69419,libssl3,3.3.5-r0,7.4,redhat,1.0,0.5,0.0,0.5,0.625,1.125,8.325,High,65,65
redis:7-alpine,F,CVE-2023-24539,stdlib,v1.18.2,7.3,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.2125,High,66,66
redis:7-alpine,F,CVE-2023-29400,stdlib,v1.18.2,7.3,nvd,1.0,0.5,0.0,0.5,0.625,1.125,8.2125,High,67,67
redis:7-alpine,F,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,1.0,0.5,0.0,0.5,0.625,1.125,7.875,High,68,68
redis:7-alpine,G,CVE-2025-68121,stdlib,v1.18.2,10.0,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,8.125,High,1,1
redis:7-alpine,G,CVE-2025-15467,libcrypto3,3.3.5-r0,9.8,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,7.9625,High,2,2
redis:7-alpine,G,CVE-2026-31789,libcrypto3,3.3.5-r0,9.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,7.9625,High,3,3
redis:7-alpine,G,CVE-2025-15467,libssl3,3.3.5-r0,9.8,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,7.9625,High,4,4
redis:7-alpine,G,CVE-2026-31789,libssl3,3.3.5-r0,9.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,7.9625,High,5,5
redis:7-alpine,G,CVE-2023-24538,stdlib,v1.18.2,9.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,7.9625,High,6,6
redis:7-alpine,G,CVE-2023-24540,stdlib,v1.18.2,9.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,7.9625,High,7,7
redis:7-alpine,G,CVE-2024-24790,stdlib,v1.18.2,9.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,7.9625,High,8,8
redis:7-alpine,G,CVE-2026-28387,libcrypto3,3.3.5-r0,8.1,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.5812,Medium,9,9
redis:7-alpine,G,CVE-2026-28387,libssl3,3.3.5-r0,8.1,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.5812,Medium,10,10
redis:7-alpine,G,CVE-2026-40200,musl,1.2.5-r9,7.8,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.3375,Medium,11,11
redis:7-alpine,G,CVE-2026-40200,musl-utils,1.2.5-r9,7.8,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.3375,Medium,12,12
redis:7-alpine,G,CVE-2026-22184,zlib,1.3.1-r2,7.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.3375,Medium,13,13
redis:7-alpine,G,CVE-2022-30580,stdlib,v1.18.2,7.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.3375,Medium,14,14
redis:7-alpine,G,CVE-2023-29403,stdlib,v1.18.2,7.8,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.3375,Medium,15,15
redis:7-alpine,G,CVE-2025-69421,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,16,16
